ligand_id,is_known_active,enopt_decoy_score,enopt_decoy_rank
CHEMBL27643,0,0.15455702,18029
CHEMBL38719,0,0.15449752,18030
CHEMBL1210789,0,0.15449752,18031
CHEMBL34730,0,0.15449752,18032
CHEMBL38603,0,0.15448703,18033
CHEMBL34745,0,0.15448703,18034
CHEMBL7682,0,0.15448703,18035
CHEMBL21672,0,0.15447177,18036
CHEMBL3309536,0,0.15445703,18037
CHEMBL36405,0,0.15445703,18038
CHEMBL39394,0,0.15445703,18039
CHEMBL40745,0,0.15426424,18040
CHEMBL4436237,0,0.15425149,18041
CHEMBL14054,0,0.15423036,18042
CHEMBL4434726,0,0.15421484,18043
CHEMBL4435092,0,0.15421484,18044
CHEMBL12129,0,0.15421484,18045
CHEMBL39331,0,0.15421484,18046
CHEMBL27963,0,0.15421484,18047
CHEMBL23823,0,0.15421484,18048
CHEMBL3310094,0,0.15421484,18049
CHEMBL1094870,0,0.15421484,18050
CHEMBL49,0,0.15421484,18051
CHEMBL15601,0,0.15421484,18052
CHEMBL593933,0,0.15421484,18053
CHEMBL15352,0,0.15421484,18054
CHEMBL32460,0,0.15421484,18055
CHEMBL29278,0,0.15421484,18056
CHEMBL39814,0,0.15421484,18057
CHEMBL12187,0,0.15421484,18058
CHEMBL39590,0,0.15421484,18059
CHEMBL37497,0,0.15421484,18060
CHEMBL4436158,0,0.15421484,18061
CHEMBL27393,0,0.15421484,18062
CHEMBL10965,0,0.15421484,18063
CHEMBL10975,0,0.15421484,18064
CHEMBL3310208,0,0.15421484,18065
CHEMBL3309627,0,0.15421484,18066
CHEMBL10880,0,0.15421484,18067
CHEMBL21937,0,0.15421484,18068
CHEMBL25393,0,0.15421484,18069
CHEMBL7493,0,0.15421484,18070
CHEMBL4434823,0,0.15419942,18071
CHEMBL35952,0,0.15419942,18072
CHEMBL37626,0,0.15419942,18073
CHEMBL13864,0,0.15419942,18074
CHEMBL31303,0,0.15419942,18075
CHEMBL25626,0,0.15419942,18076
CHEMBL1077270,0,0.15406449,18077
CHEMBL23432,0,0.15393268,18078
CHEMBL43517,0,0.15389156,18079
CHEMBL12106,0,0.15384099,18080
CHEMBL11391,0,0.15381683,18081
CHEMBL24311,0,0.15376446,18082
CHEMBL17028,0,0.15376335,18083
CHEMBL14414,0,0.15362678,18084
CHEMBL4116170,0,0.1536124,18085
CHEMBL4543352,0,0.15357643,18086
CHEMBL20498,0,0.15357433,18087
CHEMBL4543175,0,0.15347882,18088
CHEMBL3311287,0,0.15347882,18089
CHEMBL1215806,0,0.15347882,18090
CHEMBL24401,0,0.15345393,18091
CHEMBL23008,0,0.15345393,18092
CHEMBL30742,0,0.15345393,18093
CHEMBL37025,0,0.15345393,18094
CHEMBL15708,0,0.15345393,18095
CHEMBL19759,0,0.15345393,18096
CHEMBL9667,0,0.15345393,18097
CHEMBL38779,0,0.15343808,18098
CHEMBL30894,0,0.15343808,18099
CHEMBL15937,0,0.15343808,18100
CHEMBL24494,0,0.15338409,18101
CHEMBL583100,0,0.15338409,18102
CHEMBL36043,0,0.15338409,18103
CHEMBL4436576,0,0.15337446,18104
CHEMBL36710,0,0.15333939,18105
CHEMBL31562,0,0.15333939,18106
CHEMBL38777,0,0.15333939,18107
CHEMBL32572,0,0.15323965,18108
CHEMBL29850,0,0.15323965,18109
CHEMBL1086372,0,0.153185,18110
CHEMBL4543353,0,0.15317723,18111
CHEMBL40539,0,0.15316314,18112
CHEMBL4436062,0,0.15301418,18113
CHEMBL38617,0,0.15301418,18114
CHEMBL4543380,0,0.1529932,18115
CHEMBL1159483,0,0.15296216,18116
CHEMBL38398,0,0.15291879,18117
CHEMBL25113,0,0.15288031,18118
CHEMBL26603,0,0.15287502,18119
CHEMBL20781,0,0.15287502,18120
CHEMBL6481,0,0.15287502,18121
CHEMBL17206,0,0.15287502,18122
CHEMBL35693,0,0.15287502,18123
CHEMBL4436174,0,0.15287502,18124
CHEMBL20388,0,0.15287502,18125
CHEMBL4543469,0,0.15287502,18126
CHEMBL3309344,0,0.15287502,18127
CHEMBL14225,0,0.15287502,18128
CHEMBL28178,0,0.15287502,18129
CHEMBL27090,0,0.15287502,18130
CHEMBL19948,0,0.15277958,18131
CHEMBL40726,0,0.15277958,18132
CHEMBL22646,0,0.15277958,18133
CHEMBL3311008,0,0.15277958,18134
CHEMBL8796,0,0.15277958,18135
CHEMBL8795,0,0.15277958,18136
CHEMBL31996,0,0.15277958,18137
CHEMBL41604,0,0.15277958,18138
CHEMBL26459,0,0.15277958,18139
CHEMBL25894,0,0.15277958,18140
CHEMBL29508,0,0.15277958,18141
CHEMBL13069,0,0.15277958,18142
CHEMBL11548,0,0.15277958,18143
CHEMBL25871,0,0.15277958,18144
CHEMBL17322,0,0.15277958,18145
CHEMBL3309919,0,0.15277958,18146
CHEMBL30650,0,0.15277958,18147
CHEMBL1075681,0,0.15277958,18148
CHEMBL13131,0,0.15277958,18149
CHEMBL17347,0,0.15277958,18150
CHEMBL9089,0,0.15277958,18151
CHEMBL16793,0,0.15277958,18152
CHEMBL4435486,0,0.15277958,18153
CHEMBL31062,0,0.15277958,18154
CHEMBL30622,0,0.15277958,18155
CHEMBL15830,0,0.15277958,18156
CHEMBL19934,0,0.15277958,18157
CHEMBL7605,0,0.15277958,18158
CHEMBL6882,0,0.15277958,18159
CHEMBL16868,0,0.15277958,18160
CHEMBL19846,0,0.15277958,18161
CHEMBL1162315,0,0.15277958,18162
CHEMBL264784,0,0.15277958,18163
CHEMBL38946,0,0.15277958,18164
CHEMBL24990,0,0.15277958,18165
CHEMBL7112,0,0.15277958,18166
CHEMBL41002,0,0.15277958,18167
CHEMBL30292,0,0.15277958,18168
CHEMBL41107,0,0.15277958,18169
CHEMBL23679,0,0.15277958,18170
CHEMBL38525,0,0.15277958,18171
CHEMBL7738,0,0.15277958,18172
CHEMBL7761,0,0.15277958,18173
CHEMBL4303145,0,0.15277958,18174
CHEMBL4435933,0,0.15277958,18175
CHEMBL42720,0,0.15277958,18176
CHEMBL36039,0,0.15277958,18177
CHEMBL15092,0,0.15277958,18178
CHEMBL28536,0,0.15277958,18179
CHEMBL4543489,0,0.15277958,18180
CHEMBL6670,0,0.15277958,18181
CHEMBL29589,0,0.15277958,18182
CHEMBL6734,0,0.15277958,18183
CHEMBL23433,0,0.15277958,18184
CHEMBL31608,0,0.15277958,18185
CHEMBL14985,0,0.15277958,18186
CHEMBL9073,0,0.15277958,18187
CHEMBL21565,0,0.15277958,18188
CHEMBL23328,0,0.15277958,18189
CHEMBL13887,0,0.15277958,18190
CHEMBL37437,0,0.15277958,18191
CHEMBL11393,0,0.15277958,18192
CHEMBL23247,0,0.15277958,18193
CHEMBL19169,0,0.15277958,18194
CHEMBL4559948,0,0.15277958,18195
CHEMBL20485,0,0.15277958,18196
CHEMBL14226,0,0.15277958,18197
CHEMBL19680,0,0.15277958,18198
CHEMBL38427,0,0.15277958,18199
CHEMBL9729,0,0.15277958,18200
CHEMBL23896,0,0.15277958,18201
CHEMBL23915,0,0.15277958,18202
CHEMBL24658,0,0.15277958,18203
CHEMBL41528,0,0.15277958,18204
CHEMBL31456,0,0.15277958,18205
CHEMBL27596,0,0.15277958,18206
CHEMBL13939,0,0.15277958,18207
CHEMBL7438,0,0.15277958,18208
CHEMBL17362,0,0.15277958,18209
CHEMBL3310178,0,0.15277958,18210
CHEMBL8516,0,0.15277958,18211
CHEMBL8608,0,0.15277958,18212
CHEMBL586,0,0.15277958,18213
CHEMBL13852,0,0.15277958,18214
CHEMBL6995,0,0.15277958,18215
CHEMBL42533,0,0.15277958,18216
CHEMBL23094,0,0.15277958,18217
CHEMBL25998,0,0.15277958,18218
CHEMBL24122,0,0.15277958,18219
CHEMBL19591,0,0.15277958,18220
CHEMBL40323,0,0.15277958,18221
CHEMBL23579,0,0.15277958,18222
CHEMBL31036,0,0.15277958,18223
CHEMBL23507,0,0.15277958,18224
CHEMBL31115,0,0.15277958,18225
CHEMBL36937,0,0.15277958,18226
CHEMBL6529,0,0.15277958,18227
CHEMBL7505,0,0.15277958,18228
CHEMBL21641,0,0.15277958,18229
CHEMBL1185211,0,0.15277958,18230
CHEMBL14324,0,0.15277958,18231
CHEMBL12856,0,0.15277958,18232
CHEMBL3309640,0,0.15277958,18233
CHEMBL25984,0,0.15277958,18234
CHEMBL27622,0,0.15277958,18235
CHEMBL21918,0,0.15277958,18236
CHEMBL24375,0,0.15277958,18237
CHEMBL3309641,0,0.15277958,18238
CHEMBL19287,0,0.15277958,18239
CHEMBL29832,0,0.15277958,18240
CHEMBL18947,0,0.15277958,18241
CHEMBL20167,0,0.15277958,18242
CHEMBL4434954,0,0.15277958,18243
CHEMBL33210,0,0.15277958,18244
CHEMBL29125,0,0.15277958,18245
CHEMBL14869,0,0.15277958,18246
CHEMBL22169,0,0.15277958,18247
CHEMBL40081,0,0.15277958,18248
CHEMBL162280,0,0.15277958,18249
CHEMBL24196,0,0.15277958,18250
CHEMBL19809,0,0.15277958,18251
CHEMBL11621,0,0.15277958,18252
CHEMBL36773,0,0.15277958,18253
CHEMBL12226,0,0.15277958,18254
CHEMBL37925,0,0.15277958,18255
CHEMBL28694,0,0.15277958,18256
CHEMBL23712,0,0.15277958,18257
CHEMBL40105,0,0.15277958,18258
CHEMBL12651,0,0.15277958,18259
CHEMBL14803,0,0.15277958,18260
CHEMBL21083,0,0.15277958,18261
CHEMBL28018,0,0.15277958,18262
CHEMBL9010,0,0.15274741,18263
CHEMBL38539,0,0.1527445,18264
CHEMBL8537,0,0.1526996,18265
CHEMBL7699,0,0.1526996,18266
CHEMBL3310143,0,0.15257809,18267
CHEMBL22048,0,0.15257809,18268
CHEMBL15143,0,0.15256153,18269
CHEMBL18415,0,0.15256153,18270
CHEMBL25282,0,0.15255329,18271
CHEMBL30420,0,0.15251084,18272
CHEMBL4434669,0,0.15251084,18273
CHEMBL7821,0,0.15251084,18274
CHEMBL21130,0,0.15251084,18275
CHEMBL22975,0,0.15251084,18276
CHEMBL3310451,0,0.15251084,18277
CHEMBL16185,0,0.15251084,18278
CHEMBL23796,0,0.15251084,18279
CHEMBL26661,0,0.15251084,18280
CHEMBL34729,0,0.15251084,18281
CHEMBL11891,0,0.15251084,18282
CHEMBL30546,0,0.15248832,18283
CHEMBL39279,0,0.1524303,18284
CHEMBL30908,0,0.15242012,18285
CHEMBL16065,0,0.15242012,18286
CHEMBL41923,0,0.15242012,18287
CHEMBL42698,0,0.15240023,18288
CHEMBL15426,0,0.1523245,18289
CHEMBL10649,0,0.15232162,18290
CHEMBL32536,0,0.15228367,18291
CHEMBL33595,0,0.15225519,18292
CHEMBL42069,0,0.1522458,18293
CHEMBL25659,0,0.15219563,18294
CHEMBL40959,0,0.15219563,18295
CHEMBL38950,0,0.15219563,18296
CHEMBL40685,0,0.1521656,18297
CHEMBL13377,0,0.15211125,18298
CHEMBL23326,0,0.15203196,18299
CHEMBL40341,0,0.15202528,18300
CHEMBL37363,0,0.15202413,18301
CHEMBL19679,0,0.15200134,18302
CHEMBL15220,0,0.15192696,18303
CHEMBL41795,0,0.15191385,18304
CHEMBL21066,0,0.15190418,18305
CHEMBL16267,0,0.15184325,18306
CHEMBL8831,0,0.15184325,18307
CHEMBL20895,0,0.15160823,18308
CHEMBL19414,0,0.15157668,18309
CHEMBL17515,0,0.15157484,18310
CHEMBL16725,0,0.15157416,18311
CHEMBL27184,0,0.15157416,18312
CHEMBL27263,0,0.15157416,18313
CHEMBL40410,0,0.15157416,18314
CHEMBL40357,0,0.15157416,18315
CHEMBL33654,0,0.15157416,18316
CHEMBL23384,0,0.15157416,18317
CHEMBL10382,0,0.15157416,18318
CHEMBL17289,0,0.15157416,18319
CHEMBL25888,0,0.15157416,18320
CHEMBL29303,0,0.15157416,18321
CHEMBL32509,0,0.15157416,18322
CHEMBL7911,0,0.15157416,18323
CHEMBL32042,0,0.15157416,18324
CHEMBL16218,0,0.15157416,18325
CHEMBL12609,0,0.15157416,18326
CHEMBL29102,0,0.15157416,18327
CHEMBL14740,0,0.15157416,18328
CHEMBL3309505,0,0.15157416,18329
CHEMBL6264,0,0.15157416,18330
CHEMBL30357,0,0.15157416,18331
CHEMBL23755,0,0.15157416,18332
CHEMBL39135,0,0.15157416,18333
CHEMBL19563,0,0.15157416,18334
CHEMBL23758,0,0.15157416,18335
CHEMBL15523,0,0.15157416,18336
CHEMBL3310154,0,0.1515591,18337
CHEMBL4436244,0,0.1515591,18338
CHEMBL14115,0,0.1515591,18339
CHEMBL12316,0,0.15154968,18340
CHEMBL36831,0,0.15152426,18341
CHEMBL40517,0,0.15152426,18342
CHEMBL20285,0,0.15152426,18343
CHEMBL4435621,0,0.15152426,18344
CHEMBL15668,0,0.15152426,18345
CHEMBL21495,0,0.15152426,18346
CHEMBL14900,0,0.15152426,18347
CHEMBL37049,0,0.15152426,18348
CHEMBL20110,0,0.15152426,18349
CHEMBL34878,0,0.15152426,18350
CHEMBL10481,0,0.15152426,18351
CHEMBL32275,0,0.15152426,18352
CHEMBL40204,0,0.15152426,18353
CHEMBL35203,0,0.15152426,18354
CHEMBL34487,0,0.15144938,18355
CHEMBL7372,0,0.15144938,18356
CHEMBL21272,0,0.15139377,18357
CHEMBL27433,0,0.15124898,18358
CHEMBL16604,0,0.15086335,18359
CHEMBL25162,0,0.15080664,18360
CHEMBL32074,0,0.1507484,18361
CHEMBL25972,0,0.1507331,18362
CHEMBL18710,0,0.15067296,18363
CHEMBL33415,0,0.15067296,18364
CHEMBL21087,0,0.15067296,18365
CHEMBL3310333,0,0.15061627,18366
CHEMBL36288,0,0.1505086,18367
CHEMBL12444,0,0.1505086,18368
CHEMBL15156,0,0.1505086,18369
CHEMBL10308,0,0.1505086,18370
CHEMBL30132,0,0.1505086,18371
CHEMBL24171,0,0.1505086,18372
CHEMBL35245,0,0.1504938,18373
CHEMBL13289,0,0.1504938,18374
CHEMBL15753,0,0.1504938,18375
CHEMBL34534,0,0.1504938,18376
CHEMBL2094221,0,0.1504938,18377
CHEMBL1094711,0,0.1504938,18378
CHEMBL7322,0,0.1504938,18379
CHEMBL18172,0,0.1504938,18380
CHEMBL26706,0,0.1504938,18381
CHEMBL39867,0,0.1504938,18382
CHEMBL6672,0,0.1504938,18383
CHEMBL3309702,0,0.1504938,18384
CHEMBL16108,0,0.1504938,18385
CHEMBL37397,0,0.1504938,18386
CHEMBL19571,0,0.1504938,18387
CHEMBL42187,0,0.1504938,18388
CHEMBL3309636,0,0.1504938,18389
CHEMBL23922,0,0.1504938,18390
CHEMBL20292,0,0.1504938,18391
CHEMBL16971,0,0.1504938,18392
CHEMBL23019,0,0.1504938,18393
CHEMBL19498,0,0.1504938,18394
CHEMBL4435965,0,0.1504938,18395
CHEMBL19504,0,0.1504938,18396
CHEMBL38825,0,0.1504938,18397
CHEMBL16322,0,0.15048565,18398
CHEMBL18926,0,0.15047657,18399
CHEMBL610630,0,0.15040107,18400
CHEMBL43763,0,0.15037262,18401
CHEMBL23718,0,0.15037262,18402
CHEMBL23928,0,0.15036528,18403
CHEMBL570178,0,0.15036479,18404
CHEMBL18504,0,0.15031427,18405
CHEMBL22956,0,0.15028594,18406
CHEMBL42440,0,0.15021789,18407
CHEMBL12410,0,0.15021789,18408
CHEMBL24465,0,0.15019546,18409
CHEMBL4434704,0,0.15019546,18410
CHEMBL3310142,0,0.15018292,18411
CHEMBL7430,0,0.15018292,18412
CHEMBL17225,0,0.150116,18413
CHEMBL14328,0,0.14988953,18414
CHEMBL40885,0,0.14986819,18415
CHEMBL17454,0,0.14985326,18416
CHEMBL10057,0,0.14979362,18417
CHEMBL22285,0,0.14979362,18418
CHEMBL7133,0,0.14979362,18419
CHEMBL20186,0,0.14979362,18420
CHEMBL40255,0,0.14979362,18421
CHEMBL21744,0,0.14979362,18422
CHEMBL31258,0,0.14979362,18423
CHEMBL4543366,0,0.14979362,18424
CHEMBL40602,0,0.14979362,18425
CHEMBL4543222,0,0.14979362,18426
CHEMBL3310429,0,0.14979362,18427
CHEMBL30158,0,0.14979362,18428
CHEMBL18875,0,0.14979362,18429
CHEMBL30101,0,0.14979362,18430
CHEMBL13352,0,0.14979362,18431
CHEMBL8195,0,0.14979362,18432
CHEMBL15228,0,0.14979362,18433
CHEMBL16140,0,0.14979362,18434
CHEMBL22608,0,0.14979362,18435
CHEMBL4543298,0,0.14979362,18436
CHEMBL33836,0,0.14979362,18437
CHEMBL41265,0,0.14979362,18438
CHEMBL40630,0,0.14979362,18439
CHEMBL26879,0,0.14979362,18440
CHEMBL29866,0,0.14979362,18441
CHEMBL36167,0,0.14979362,18442
CHEMBL24207,0,0.14979362,18443
CHEMBL13792,0,0.14979362,18444
CHEMBL39936,0,0.14979362,18445
CHEMBL26803,0,0.14979362,18446
CHEMBL39761,0,0.14979362,18447
CHEMBL33736,0,0.14979362,18448
CHEMBL3310226,0,0.14979362,18449
CHEMBL3310271,0,0.14979362,18450
CHEMBL19555,0,0.14979362,18451
CHEMBL29431,0,0.14979362,18452
CHEMBL12990,0,0.14979362,18453
CHEMBL35993,0,0.14979362,18454
CHEMBL18019,0,0.14979362,18455
CHEMBL3309914,0,0.14979362,18456
CHEMBL25934,0,0.14979362,18457
CHEMBL20767,0,0.14979362,18458
CHEMBL1095997,0,0.14979362,18459
CHEMBL29668,0,0.14979362,18460
CHEMBL13044,0,0.14979362,18461
CHEMBL29516,0,0.14979362,18462
CHEMBL4553606,0,0.14979362,18463
CHEMBL14003,0,0.14979362,18464
CHEMBL8560,0,0.14979362,18465
CHEMBL7310,0,0.14979362,18466
CHEMBL8785,0,0.14979362,18467
CHEMBL6909,0,0.14979362,18468
CHEMBL26490,0,0.14979362,18469
CHEMBL4553603,0,0.14979362,18470
CHEMBL26438,0,0.14979362,18471
CHEMBL25853,0,0.14979362,18472
CHEMBL23242,0,0.14979362,18473
CHEMBL37361,0,0.14979362,18474
CHEMBL14986,0,0.14979362,18475
CHEMBL14294,0,0.14979362,18476
CHEMBL42169,0,0.14979362,18477
CHEMBL42198,0,0.14979362,18478
CHEMBL12920,0,0.14979362,18479
CHEMBL42791,0,0.14979362,18480
CHEMBL37528,0,0.14979362,18481
CHEMBL37816,0,0.14979362,18482
CHEMBL37833,0,0.14979362,18483
CHEMBL7173,0,0.14979362,18484
CHEMBL23141,0,0.14979362,18485
CHEMBL423,0,0.14979362,18486
CHEMBL38305,0,0.14979362,18487
CHEMBL500090,0,0.14979362,18488
CHEMBL10421,0,0.14979362,18489
CHEMBL37400,0,0.14979362,18490
CHEMBL28609,0,0.14979362,18491
CHEMBL14535,0,0.14979362,18492
CHEMBL17822,0,0.14979362,18493
CHEMBL503508,0,0.14979362,18494
CHEMBL37988,0,0.14979362,18495
CHEMBL9057,0,0.14979362,18496
CHEMBL12694,0,0.14979362,18497
CHEMBL511,0,0.14979362,18498
CHEMBL12637,0,0.14979362,18499
CHEMBL37625,0,0.14979362,18500
CHEMBL37743,0,0.14979362,18501
CHEMBL28724,0,0.14979362,18502
CHEMBL624,0,0.14979362,18503
CHEMBL33151,0,0.14979362,18504
CHEMBL16968,0,0.14979362,18505
CHEMBL6309,0,0.14979362,18506
CHEMBL15863,0,0.14979362,18507
CHEMBL1207630,0,0.14975621,18508
CHEMBL40676,0,0.14966318,18509
CHEMBL29846,0,0.14965259,18510
CHEMBL9677,0,0.14949906,18511
CHEMBL38926,0,0.14949906,18512
CHEMBL533010,0,0.14932078,18513
CHEMBL10315,0,0.14927898,18514
CHEMBL35233,0,0.14920722,18515
CHEMBL23768,0,0.1492018,18516
CHEMBL25413,0,0.1492018,18517
CHEMBL38302,0,0.1492018,18518
CHEMBL6245,0,0.14914437,18519
CHEMBL13471,0,0.14914437,18520
CHEMBL9804,0,0.14914437,18521
CHEMBL17878,0,0.14914437,18522
CHEMBL14852,0,0.14914437,18523
CHEMBL38258,0,0.14914437,18524
CHEMBL4434670,0,0.14914437,18525
CHEMBL33405,0,0.14914437,18526
CHEMBL12775,0,0.14914437,18527
CHEMBL28732,0,0.14914437,18528
CHEMBL35851,0,0.14914437,18529
CHEMBL20346,0,0.14914437,18530
CHEMBL24454,0,0.14914437,18531
CHEMBL30636,0,0.14914437,18532
CHEMBL13300,0,0.14914437,18533
CHEMBL41340,0,0.14914437,18534
CHEMBL39347,0,0.14914437,18535
CHEMBL4434938,0,0.14914437,18536
CHEMBL39388,0,0.14914437,18537
CHEMBL746,0,0.14914437,18538
CHEMBL12972,0,0.14914437,18539
CHEMBL37482,0,0.14914437,18540
CHEMBL42190,0,0.14914437,18541
CHEMBL17246,0,0.14914437,18542
CHEMBL21323,0,0.14914437,18543
CHEMBL3309720,0,0.14914437,18544
CHEMBL32227,0,0.14914437,18545
CHEMBL29239,0,0.14914437,18546
CHEMBL15357,0,0.14914437,18547
CHEMBL3309453,0,0.14914437,18548
CHEMBL430,0,0.14914437,18549
CHEMBL6290,0,0.14914437,18550
CHEMBL16632,0,0.14914437,18551
CHEMBL41000,0,0.14914437,18552
CHEMBL13428,0,0.14914437,18553
CHEMBL17385,0,0.14914437,18554
CHEMBL14058,0,0.14914437,18555
CHEMBL29761,0,0.14914437,18556
CHEMBL41517,0,0.14914437,18557
CHEMBL3309723,0,0.14914437,18558
CHEMBL15661,0,0.14914437,18559
CHEMBL20082,0,0.14914437,18560
CHEMBL40494,0,0.14910057,18561
CHEMBL1163447,0,0.1490941,18562
CHEMBL9721,0,0.1490941,18563
CHEMBL22142,0,0.14903402,18564
CHEMBL25627,0,0.14903402,18565
CHEMBL17630,0,0.14903402,18566
CHEMBL29604,0,0.14903043,18567
CHEMBL14223,0,0.14903043,18568
CHEMBL34252,0,0.14901969,18569
CHEMBL14652,0,0.14901969,18570
CHEMBL7211,0,0.14900954,18571
CHEMBL3309463,0,0.14900954,18572
CHEMBL41940,0,0.14900954,18573
CHEMBL19268,0,0.14900954,18574
CHEMBL17823,0,0.14891447,18575
CHEMBL4436334,0,0.14887486,18576
CHEMBL4435596,0,0.14887486,18577
CHEMBL405398,0,0.14887486,18578
CHEMBL15638,0,0.14881836,18579
CHEMBL14894,0,0.14881836,18580
CHEMBL4560022,0,0.14881836,18581
CHEMBL538692,0,0.14881836,18582
CHEMBL1097360,0,0.14881836,18583
CHEMBL17967,0,0.14881836,18584
CHEMBL22126,0,0.14879982,18585
CHEMBL13096,0,0.14879982,18586
CHEMBL10910,0,0.14879982,18587
CHEMBL17717,0,0.14879982,18588
CHEMBL4434673,0,0.14879982,18589
CHEMBL17714,0,0.14879982,18590
CHEMBL3309364,0,0.14879982,18591
CHEMBL16889,0,0.14879982,18592
CHEMBL42595,0,0.14879982,18593
CHEMBL30501,0,0.14879982,18594
CHEMBL33928,0,0.14879982,18595
CHEMBL32897,0,0.14879982,18596
CHEMBL15094,0,0.14879982,18597
CHEMBL10537,0,0.14879982,18598
CHEMBL728,0,0.14879982,18599
CHEMBL12545,0,0.14879982,18600
CHEMBL21879,0,0.14879982,18601
CHEMBL19838,0,0.14879982,18602
CHEMBL22429,0,0.14879982,18603
CHEMBL3309805,0,0.14879982,18604
CHEMBL13227,0,0.14879982,18605
CHEMBL29766,0,0.14879982,18606
CHEMBL1078134,0,0.14879982,18607
CHEMBL12464,0,0.14879982,18608
CHEMBL31143,0,0.14879982,18609
CHEMBL25653,0,0.14879982,18610
CHEMBL41244,0,0.14879982,18611
CHEMBL36700,0,0.14879982,18612
CHEMBL606119,0,0.14879982,18613
CHEMBL36581,0,0.14877437,18614
CHEMBL6244,0,0.1487597,18615
CHEMBL15135,0,0.1487597,18616
CHEMBL10018,0,0.1487597,18617
CHEMBL4435867,0,0.1486587,18618
CHEMBL10989,0,0.1485982,18619
CHEMBL41375,0,0.14852262,18620
CHEMBL15356,0,0.14844638,18621
CHEMBL22765,0,0.14843,18622
CHEMBL10064,0,0.14841187,18623
CHEMBL14169,0,0.14841187,18624
CHEMBL22932,0,0.14841187,18625
CHEMBL7826,0,0.14841187,18626
CHEMBL16863,0,0.14841187,18627
CHEMBL12572,0,0.14841187,18628
CHEMBL27234,0,0.14840586,18629
CHEMBL23913,0,0.14837298,18630
CHEMBL23249,0,0.14837298,18631
CHEMBL28286,0,0.14837298,18632
CHEMBL23614,0,0.14837298,18633
CHEMBL20961,0,0.14837298,18634
CHEMBL25078,0,0.14834061,18635
CHEMBL43750,0,0.14834061,18636
CHEMBL40190,0,0.14829771,18637
CHEMBL37966,0,0.14829771,18638
CHEMBL27168,0,0.14829771,18639
CHEMBL25191,0,0.14829771,18640
CHEMBL39284,0,0.14829771,18641
CHEMBL7099,0,0.14829771,18642
CHEMBL10384,0,0.14829771,18643
CHEMBL16395,0,0.14828621,18644
CHEMBL15606,0,0.14828621,18645
CHEMBL41673,0,0.14828621,18646
CHEMBL258525,0,0.14828621,18647
CHEMBL6482,0,0.14811963,18648
CHEMBL25529,0,0.14810939,18649
CHEMBL17537,0,0.14810726,18650
CHEMBL18975,0,0.14810137,18651
CHEMBL33969,0,0.14798482,18652
CHEMBL6527,0,0.14798482,18653
CHEMBL4435928,0,0.14784971,18654
CHEMBL34049,0,0.14779489,18655
CHEMBL18534,0,0.14775966,18656
CHEMBL25512,0,0.14775966,18657
CHEMBL4435130,0,0.14775966,18658
CHEMBL20398,0,0.14774518,18659
CHEMBL11806,0,0.14774518,18660
CHEMBL20332,0,0.14774518,18661
CHEMBL41589,0,0.14774518,18662
CHEMBL23720,0,0.14774518,18663
CHEMBL37824,0,0.14774518,18664
CHEMBL26902,0,0.14774518,18665
CHEMBL25935,0,0.147744,18666
CHEMBL41086,0,0.14769147,18667
CHEMBL40451,0,0.14768285,18668
CHEMBL31496,0,0.14768285,18669
CHEMBL15949,0,0.14768285,18670
CHEMBL21005,0,0.14768285,18671
CHEMBL10961,0,0.14768285,18672
CHEMBL16622,0,0.14768285,18673
CHEMBL582894,0,0.14768285,18674
CHEMBL37667,0,0.1476136,18675
CHEMBL9843,0,0.1476136,18676
CHEMBL717,0,0.14758432,18677
CHEMBL32992,0,0.14757775,18678
CHEMBL22525,0,0.14756449,18679
CHEMBL34203,0,0.14754882,18680
CHEMBL23535,0,0.14754882,18681
CHEMBL26745,0,0.14754882,18682
CHEMBL24493,0,0.14754882,18683
CHEMBL24125,0,0.14754882,18684
CHEMBL14825,0,0.14754882,18685
CHEMBL8511,0,0.14754882,18686
CHEMBL4435667,0,0.14754882,18687
CHEMBL20980,0,0.14754882,18688
CHEMBL32808,0,0.14754882,18689
CHEMBL34747,0,0.14754882,18690
CHEMBL7529,0,0.14754882,18691
CHEMBL17029,0,0.14754882,18692
CHEMBL568755,0,0.14754882,18693
CHEMBL265130,0,0.14754882,18694
CHEMBL31756,0,0.14754882,18695
CHEMBL23493,0,0.14754882,18696
CHEMBL4559952,0,0.14754882,18697
CHEMBL1078396,0,0.14754882,18698
CHEMBL14325,0,0.14754882,18699
CHEMBL19475,0,0.14754882,18700
CHEMBL25007,0,0.14754882,18701
CHEMBL14064,0,0.1474836,18702
CHEMBL3309652,0,0.14743632,18703
CHEMBL32557,0,0.14742698,18704
CHEMBL36557,0,0.14742698,18705
CHEMBL8301,0,0.14742698,18706
CHEMBL40024,0,0.14742698,18707
CHEMBL30503,0,0.14742698,18708
CHEMBL36122,0,0.14742698,18709
CHEMBL13630,0,0.14738673,18710
CHEMBL42516,0,0.14738673,18711
CHEMBL28869,0,0.14738673,18712
CHEMBL23575,0,0.14730074,18713
CHEMBL3310274,0,0.14729516,18714
CHEMBL4435761,0,0.14719437,18715
CHEMBL612001,0,0.14714125,18716
CHEMBL23413,0,0.14714125,18717
CHEMBL7736,0,0.14714125,18718
CHEMBL33051,0,0.14714125,18719
CHEMBL13749,0,0.14714125,18720
CHEMBL16044,0,0.14714125,18721
CHEMBL6704,0,0.14714125,18722
